DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2007-Q1,513,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2007-Q2,545,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2007-Q3,548,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2007-Q4,558,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2008-Q1,537,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2008-Q2,574,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2008-Q3,585,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2008-Q4,601,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2009-Q1,517,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2009-Q2,577,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2009-Q3,569,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2009-Q4,580,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2010-Q1,548,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2010-Q2,574,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2010-Q3,576,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2010-Q4,612,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2011-Q1,568,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2011-Q2,615,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2011-Q3,618,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2011-Q4,631,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2012-Q1,581,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2012-Q2,615,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2012-Q3,622,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2012-Q4,632,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2013-Q1,572,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2013-Q2,634,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2013-Q3,634,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2013-Q4,627,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2014-Q1,597,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2014-Q2,632,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2014-Q3,640,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2014-Q4,703,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2015-Q1,799,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2015-Q2,855,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2015-Q3,880,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2015-Q4,912,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2016-Q1,869,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2016-Q2,914,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2016-Q3,883,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2016-Q4,912,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2017-Q1,921,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2017-Q2,1012,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2017-Q3,1001,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2017-Q4,1010,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2018-Q1,951,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2018-Q2,1035,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2018-Q3,1028,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2018-Q4,1005,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2019-Q1,1001,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2019-Q2,1059,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2019-Q3,1076,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2019-Q4,1049,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2020-Q1,804,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2020-Q2,315,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2020-Q3,714,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2020-Q4,359,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2021-Q1,230,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2021-Q2,485,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2021-Q3,761,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2021-Q4,576,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2022-Q1,623,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2022-Q2,913,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2022-Q3,909,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2022-Q4,893,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2023-Q1,846,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,SK,2023-Q2,933,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2004-Q1,1277,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2004-Q2,1354,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2004-Q3,1387,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2004-Q4,1219,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2005-Q1,1176,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2005-Q2,1251,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2005-Q3,1423,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2005-Q4,1186,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2006-Q1,1290,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2006-Q2,1309,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2006-Q3,1397,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2006-Q4,1282,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2007-Q1,1234,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2007-Q2,1540,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2007-Q3,1452,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2007-Q4,1327,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2008-Q1,1269,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2008-Q2,1340,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2008-Q3,1287,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2008-Q4,1201,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2009-Q1,1211,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2009-Q2,1384,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2009-Q3,1433,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2009-Q4,1347,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2010-Q1,1262,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2010-Q2,1395,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2010-Q3,1416,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2010-Q4,1418,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2011-Q1,1395,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2011-Q2,1489,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2011-Q3,1553,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2011-Q4,1446,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2012-Q1,1155,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2012-Q2,1145,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2012-Q3,1158,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2012-Q4,1140,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2013-Q1,996,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2013-Q2,1002,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2013-Q3,908,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2013-Q4,860,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2014-Q1,954,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2014-Q2,1052,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2014-Q3,1216,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2014-Q4,1171,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2015-Q1,1143,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2015-Q2,1218,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2015-Q3,1295,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2015-Q4,1173,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2016-Q1,1115,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2016-Q2,1123,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2016-Q3,1081,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2016-Q4,1006,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2017-Q1,1018,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2017-Q2,1101,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2017-Q3,1234,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2017-Q4,1164,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2018-Q1,1209,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2018-Q2,1349,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2018-Q3,1531,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2018-Q4,1471,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2019-Q1,1605,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2019-Q2,2913,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2019-Q3,3083,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2019-Q4,3395,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2020-Q1,2779,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2020-Q2,509,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2020-Q3,1465,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2020-Q4,1299,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2021-Q1,1247,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2021-Q2,1296,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2021-Q3,2634,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2021-Q4,3344,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2022-Q1,3473,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2022-Q2,4123,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2022-Q3,3995,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2022-Q4,4593,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2023-Q1,4047,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,TR,2023-Q2,4375,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2004-Q1,10613,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2004-Q2,10616,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2004-Q3,11033,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2004-Q4,11212,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2005-Q1,10687,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2005-Q2,11329,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2005-Q3,11078,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2005-Q4,11550,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2006-Q1,11168,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2006-Q2,11696,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2006-Q3,12085,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2006-Q4,12348,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2007-Q1,12130,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2007-Q2,12445,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2007-Q3,12934,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2007-Q4,12964,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2008-Q1,12879,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2008-Q2,13477,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2008-Q3,13483,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2008-Q4,13163,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2009-Q1,12802,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2009-Q2,13063,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2009-Q3,13380,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2009-Q4,13521,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2010-Q1,13484,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2010-Q2,13920,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2010-Q3,14323,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2010-Q4,14104,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2011-Q1,14270,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2011-Q2,14528,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2011-Q3,14934,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2011-Q4,14874,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2012-Q1,15167,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2012-Q2,14960,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2012-Q3,15509,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2012-Q4,15319,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2013-Q1,14883,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2013-Q2,15526,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2013-Q3,15813,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2013-Q4,15754,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2014-Q1,15404,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2014-Q2,15971,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2014-Q3,16562,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2014-Q4,16773,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2015-Q1,16043,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2015-Q2,16525,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2015-Q3,17052,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2015-Q4,16983,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2016-Q1,16575,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2016-Q2,16915,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2016-Q3,17292,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2016-Q4,17228,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2017-Q1,16969,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2017-Q2,16981,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2017-Q3,17546,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2017-Q4,17415,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2018-Q1,16743,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2018-Q2,17344,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2018-Q3,17826,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2018-Q4,17794,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2019-Q1,17272,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2019-Q2,18000,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2019-Q3,18428,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2019-Q4,18124,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2020-Q1,14668,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2020-Q2,1258,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,MIO_PKM,UK,2020-Q3,4967,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,AT,2004-Q1,48070,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,AT,2004-Q2,47870,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,AT,2004-Q3,47380,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,AT,2004-Q4,44896,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,AT,2005-Q1,48600,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,AT,2005-Q2,47000,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,AT,2005-Q3,48400,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,AT,2005-Q4,47300,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,AT,2006-Q1,49300,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,AT,2006-Q2,50600,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,AT,2006-Q3,49400,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,AT,2006-Q4,46600,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,AT,2007-Q1,50300,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,AT,2007-Q2,51000,
ESTAT:RAIL_PA_QUARTAL(1.0),27/10/23 13:27:00,Q,THS_PAS,AT,2007-Q3,50200,
